,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
152,-0.33334637,1.1799192,1.3960752,1.6829715,3.520648,1.4222229,-0.7366885,3.4382315,-2.1348314,1.8080863,1.558455,0.17195117,-0.24488826,-0.5772715,-1.4414234,-2.2043614,-1.7578071,1.2614393,1.4223092,0.70887166,3.7038,1.493843,-1.0209943,0.94926083,2.7202182,0.6510343,0.36309922,0.9876046,-1.1247609,-2.7354846,-0.036527585,-0.9731597,5.2165527,-1.0936882,-0.053792052,-0.3318114,-2.8833368,1.3621179,2.2530856,0.85443586,0.09042657,-0.8652928,1.6328112,-0.58579344,1.459533
153,1.4041164,-0.5721022,2.1507094,1.8548363,-0.45979217,-0.4434677,1.7861055,2.254146,2.4438295,0.17183952,0.18393728,-1.9269274,-3.1108248,-2.2499628,-1.3753934,0.925645,-2.8861573,-0.46434218,3.0303388,3.1155047,-0.16908073,-1.6001945,-1.6359192,-0.31053635,-2.5827413,4.7072043,-2.9753575,-0.13268425,0.4227213,-0.7040622,4.9857635,0.81684536,-1.9293435,0.65740496,-1.9920448,0.29208502,0.8113607,2.5712767,2.6801736,-3.769791,1.331221,0.47666982,-0.50421965,-3.087763,1.9993736
154,-2.0540729,3.6419096,4.0570736,-3.2247286,4.9033756,2.6971202,3.3303065,2.720268,-0.41976708,1.888941,4.9764156,0.5953676,-2.5518923,0.9138856,-1.9605298,-3.394314,-5.258688,0.8033113,1.751092,1.4719648,0.32589373,4.427662,-1.6653666,-3.4623468,2.9221005,1.156905,-0.079103425,-2.9820786,0.3685529,-2.0976005,1.3737706,-2.1130633,3.6182973,0.1626328,3.3524027,-2.7486665,-0.560227,0.6834122,2.0094323,-4.1194615,-0.020167701,-1.1491596,-1.772258,3.4490225,4.6659074
155,-0.2170859,-1.5463871,4.866446,-0.0019518659,2.3962345,0.4143939,2.48932,0.6237141,2.2471745,2.3686416,-2.485078,-2.3518908,-2.2564232,-1.9432384,-5.089256,-1.211708,-5.0189157,0.86847395,2.8087654,1.3635099,0.63824767,0.7173054,-5.9396415,-0.7282352,-2.2493007,2.8240604,0.6068364,-0.4750946,1.4579519,-0.06704719,2.5591066,-2.3184762,-2.1437228,-0.36531407,-1.8731165,-2.1472278,1.3359495,2.8867657,2.3371944,-3.8976765,2.0723348,-0.23773049,-0.7373914,-2.5369503,4.2233567
156,-0.036171764,2.5983021,2.1384652,0.45086673,4.8379383,3.4491813,1.2548108,3.9980094,0.16897912,2.9066608,4.058736,0.3916371,-2.7940252,-0.10171328,-3.3350694,-2.4330132,-1.523282,1.2262013,3.5813558,0.79884076,1.5192229,4.4010825,-3.593975,-3.2350652,1.5593569,-1.1660107,-1.3344909,-3.5959418,2.596764,-0.5564311,3.365546,-1.7099525,0.15280767,-1.2888119,0.91001844,-3.5371401,0.4812725,2.0556982,0.7351937,-4.817014,1.4201188,0.4669447,-1.1369466,1.7372683,4.2486796
157,0.82044834,0.828358,4.172746,1.5007077,-2.6234415,-2.0889397,-1.0978237,-0.16298425,1.1388506,3.1633587,0.43917698,1.4193873,-3.8730316,1.4385828,0.6963392,3.176527,-3.250508,-1.2410007,0.5121637,0.97542363,0.2696842,-0.99143064,-1.1946231,2.4525304,0.051490866,4.4987593,-1.7765143,2.6031804,0.80297744,-3.5482635,3.1660194,2.777366,3.1432254,0.06462541,0.2873749,3.8753588,-3.7958145,-2.1310818,3.81764,1.6610606,0.48216587,-2.1236498,1.8695797,-1.62874,2.4176688
158,-0.34357876,0.9497203,2.2011216,2.100564,2.6010025,0.53501487,-1.1017135,4.3648925,-1.820149,1.1643205,1.7216969,0.84021616,-1.0640932,-0.46347192,-1.807334,-1.6945713,-0.8873115,1.0779129,0.95800495,0.5605226,3.4748435,1.7272128,0.103390604,-0.21940705,1.4586093,1.8958708,-0.6320853,0.49809986,-0.7457778,-2.1737223,-0.22656365,-0.14022933,4.8496413,-1.165687,-0.42753097,0.61440176,-2.4314044,1.3496326,2.5668082,-0.22822765,0.39135998,-1.9229517,1.534396,-1.4202651,1.9174681
159,0.30342627,4.669372,2.7615867,0.711964,3.7083526,1.9402469,-2.4395802,4.933257,-2.4879103,6.1541085,3.5271866,3.5985715,-1.4045987,1.0355631,0.21158217,-1.6606487,-5.0716534,1.691496,2.723022,0.9538415,5.535535,1.882775,-2.951828,-0.24723807,3.5784228,-2.1892452,-4.132217,-2.3651114,0.2825682,-3.720921,4.8780646,1.2014158,5.35944,-2.272634,1.3748906,1.1368119,-3.8597813,1.2074413,2.128589,-1.8480211,1.5033242,0.6011996,0.09717557,2.128315,4.200886
160,0.032616153,0.42635974,3.559827,-0.08020118,-0.4920914,0.10093787,-0.36480692,-0.6244405,-1.0414283,3.886619,-0.54432106,0.87979436,-1.0055856,0.35921147,0.7389863,1.2686545,-3.3765972,-0.7763449,1.1504534,-0.13490257,2.4515035,0.50041276,-2.4311824,0.9526441,2.362922,2.8966043,1.1547009,2.6341035,-1.0132773,-2.6651623,1.7245324,0.7269574,3.2998395,-0.4231809,0.02657058,2.711298,-2.3928318,-1.3018798,2.175812,2.7357104,0.93261755,-2.4987037,1.5829024,1.2700644,2.0003664
161,0.5678177,0.38444173,2.7683365,0.43969578,0.68326664,-0.37290078,0.59365743,0.43232015,0.7277098,1.0560992,0.908707,0.0061681885,-2.8135586,0.40601942,-0.89233226,2.204824,-2.8790128,-0.82413083,2.508225,0.70501566,0.07361013,0.43931442,-1.405564,1.9480162,1.4344648,3.5722303,0.14849126,3.4194798,-0.5355115,-2.2447236,1.7847247,1.2446591,2.7119372,-0.8552286,0.8074457,0.68589807,-2.2524278,-1.0961548,2.0194533,0.25033596,0.21376388,-2.0655208,3.4496937,-0.9792311,1.0462469
162,-0.6184634,0.4083645,1.022396,-0.4341555,1.5075271,1.6497253,0.8856715,0.29076248,-0.85505086,1.1704128,2.5779293,0.35618478,-1.5058514,0.95302355,0.04889404,0.6433447,-1.8974028,0.56726784,-0.9689745,-0.18994057,-0.8999992,1.1945013,-0.30502975,0.40164703,2.1329153,0.7488455,-0.19974224,-0.12138639,1.277393,-0.90936387,0.97447217,0.9254821,3.8721976,-0.7746708,1.13926,-0.4947659,-1.1207321,-0.8004737,1.8550705,0.15769583,0.44687513,-0.12626266,0.74188423,1.3122644,0.6662796
163,0.3405317,-0.30265316,2.3017073,-2.7702322,3.7981172,-1.497555,4.5786943,0.58717406,1.7293916,-0.49782765,0.1997714,-0.7419262,-1.4384781,-2.3733883,-1.9899547,0.104471974,-4.205135,-0.3884075,3.748235,-0.26938775,3.9314148,3.6615262,-0.8267971,-3.2891355,0.050625596,5.727512,0.694764,0.36067274,-2.7261689,1.902119,1.6460402,-0.87451035,0.4163945,1.7233225,-1.0587815,-1.8304145,1.0348692,3.2070355,2.8432763,-3.794125,1.8330665,-3.5819602,1.4022304,0.2453972,2.2940278
164,0.29141435,-1.7386235,5.441089,3.1819746,1.0619807,-1.3350434,-0.02884578,-0.3088913,-0.6441626,2.3536923,-0.3592286,-0.6746822,-2.1704516,1.0181571,-0.851479,0.5390704,-3.4956958,1.1923126,2.110437,0.05041804,3.4590378,-0.44888458,-2.8191829,1.9256115,2.724519,3.4240007,1.6680988,4.434016,-0.8278635,-3.04935,1.8760368,1.7813914,4.957326,-0.49948028,2.8052092,1.4813133,-4.795032,-0.5039987,3.620285,2.768224,2.0617201,-1.7639652,4.5573215,-1.9483083,2.1919487
165,0.5334568,-0.24976583,2.4294856,-0.9554603,3.6542273,-0.28006446,1.4680103,1.2848164,1.7741526,-0.3031888,-0.19091043,-1.3350878,-2.261645,-2.1191852,-2.239467,1.3029928,-2.3771317,0.25166276,3.9292145,1.3181044,1.6371151,0.7797575,-3.786775,-0.39378902,-1.8618339,2.3438594,-1.5828595,-1.4792897,0.21969053,0.1096462,2.7186992,0.07393336,-0.38405252,0.90243053,-0.47865492,-3.1692603,0.76025015,3.3076656,2.007568,-2.9645374,1.275295,-0.36641598,-0.360811,-2.344689,1.6065692
166,1.7733305,-1.234991,3.32044,1.1724093,2.7725587,-0.26489192,3.1283581,2.2753322,2.544473,0.4466152,-0.2971893,-1.2260545,-3.8505626,-2.0582619,-3.4058952,-0.24100357,-2.920383,1.0315589,2.7116814,0.99788225,1.4947319,-0.24794151,-3.38855,-2.287802,-1.8308245,3.1909592,-1.7924815,-2.2546444,0.27918163,1.1242641,3.3110888,0.85323423,-2.2518287,0.40340334,-0.506309,-2.5462089,0.026069153,3.884328,2.6481788,-4.024717,3.370634,0.75502264,-0.9387441,-1.953237,4.0385547
167,-0.31338587,2.399105,0.9930984,1.2881398,3.6299067,1.6804267,-1.1876756,3.9834049,-1.6033833,2.9038293,1.1016419,1.8271232,-0.56192124,0.2805666,-0.85918826,-2.3114648,-2.5081837,2.0064855,1.808587,0.36581832,3.50936,0.653768,-2.5208976,0.55453116,2.1258495,-1.675884,-1.9477369,-1.5762395,-0.04177084,-2.5093846,1.2722869,0.0321838,4.3126173,-0.8533641,0.68179965,0.26143423,-1.9718138,1.9119453,1.4073519,-0.96986425,0.40160614,0.52020043,0.55930406,-0.3500948,2.1480575
168,0.44754767,2.070305,0.4610386,-0.37802777,3.2827563,2.4923763,1.7985231,4.27393,-0.13792826,2.7463782,3.7478592,0.3235109,-1.3738883,0.67817163,0.047016077,-2.5217407,-2.8677428,1.6752002,1.0720925,1.0773308,2.9136505,2.8932884,-0.64807785,-3.8079612,2.7865212,0.09339236,-3.1701894,-2.7846477,0.3814408,-1.673144,3.5231535,-1.0189924,0.84986913,-1.718416,0.2568407,-1.0132083,0.25743678,1.2562344,0.20063986,-4.47679,1.7500387,0.09310976,-0.78515023,3.678107,2.5782702
169,0.49478263,2.4375708,2.4134455,-0.6189364,5.1695795,2.415827,2.914125,5.495255,-0.34736884,4.2487226,3.5742574,-0.901048,-1.1162099,-1.0084494,0.024326209,-5.986621,-4.1072803,4.209406,-1.0700506,1.2301805,1.3212271,2.160189,-2.518956,-3.4035656,2.3475792,-2.7411544,-3.6572304,-5.5399942,0.9161015,-2.9243286,5.20928,-1.532453,1.8656627,-3.7488055,1.61145,-1.0967468,-0.798511,0.60781115,0.7530891,-5.150944,2.4963148,1.3449157,-4.049704,2.4024553,3.6413379
170,0.5150592,1.7785136,9.520162,1.4916552,-0.32473812,-5.406541,1.9134039,-1.2400693,-1.0654848,3.7942767,2.1029508,-2.986501,-2.7190802,-0.9073754,1.1061764,1.6210065,-2.0125384,-0.26328522,-3.2504992,-0.65385085,-1.5639701,-1.0607039,-1.450361,-2.0472763,0.52399266,1.7370632,-0.19872828,0.85338706,0.28623414,-0.7253453,4.5490513,3.7207327,3.8924692,-3.4352531,4.291686,0.99705315,-5.980393,-3.4280615,6.3889003,3.3128626,5.456268,-1.9869126,-0.2987314,-0.82942563,0.7703122
171,1.1046596,2.7831137,2.0790439,-0.09847373,3.8444896,2.6409435,1.7663964,4.170889,0.95217097,4.0836005,3.3856685,-0.24555148,-1.8046898,-0.6385454,-2.849047,-2.4872663,-2.592883,1.5883515,2.2418263,-0.1605728,1.8487858,3.5332396,-2.0169017,-4.1763515,2.8511941,-1.5250261,-1.4166309,-3.9158335,1.9242141,0.46943834,2.483869,-1.8579483,-0.6046976,-1.6960052,-0.21295936,-2.9832876,-0.8060266,3.0790482,0.8248034,-5.131206,2.953541,0.33718687,-1.9722456,3.9594302,4.7576027
172,-1.3911016,-1.6423008,4.885457,-0.70095205,1.9106623,-0.7229949,3.180495,0.3737808,2.3226523,-0.26200885,-0.8074101,-2.038873,-2.0520163,-1.9470934,-1.5955825,-0.85297585,-4.6179075,-0.22518341,2.0869637,2.3701105,1.5016427,-0.5209655,-2.9957776,-1.8995873,-1.1308687,4.5801725,1.2280672,0.7184956,-0.8531831,0.23624887,1.7989732,-0.45086932,-0.5787677,1.0180699,0.2577518,-1.1549796,0.7013071,2.4422033,3.6099284,-2.236774,1.15973,-1.4692763,0.3609812,-1.3357122,2.3714628
173,-0.21939266,1.5505862,1.4772546,1.6658957,4.267165,2.5319211,-0.49121475,5.3271627,-2.1252308,1.5698225,4.3268414,2.2874308,-1.155098,-0.94872993,-1.0893588,-0.9692517,0.16010275,1.1141566,2.6807368,0.40769476,3.7728443,2.283332,0.65574247,-1.3761872,2.2881486,-0.72319424,-0.19777077,-0.35909015,-1.0614754,0.29705045,0.16744871,0.116871916,3.3702707,-1.6448222,-0.045919992,-0.051881384,-3.2010782,2.6856878,1.4164804,-0.7743839,1.1206216,-0.62543565,1.0606741,1.8405614,2.6454864
174,1.1994144,-0.9653725,2.0833244,0.21354505,2.1935244,-1.2070801,3.2301242,1.7608092,4.8746867,0.96083236,-1.9426606,-2.0466497,-1.9479685,-1.4101644,-3.1399398,-0.30387998,-5.166025,0.4614934,4.1942477,1.6001174,1.6607072,-1.7267727,-2.7533953,-0.4331022,-1.0880914,4.6759906,-2.4971652,-2.0498688,-0.93779117,0.32437167,2.8892593,0.45984906,-3.0716286,2.2400422,-0.9678778,-0.7290514,-0.06613932,4.5926766,2.0044513,-4.823374,1.1894585,1.3817492,0.13359636,-2.4399507,3.411408
175,-1.4082365,0.88534415,1.1752554,2.3288307,3.1862683,0.89336,0.0009200759,3.424366,-1.9817339,1.6053258,2.4658413,0.39592797,-1.2957075,0.06432724,0.4295012,-2.9583044,-0.32456207,1.8073515,1.1017865,0.97657955,3.3626077,1.9935094,-1.5399432,1.126666,1.8748567,-0.51773405,0.58336174,1.8424623,-0.25157607,-3.4408548,0.05984159,-0.5092733,5.21928,-0.7447757,0.8109736,0.7752035,-1.960895,0.82139885,1.6648904,0.71870095,-1.5089723,-2.3612623,1.894701,-1.9321705,0.76102173
176,-0.35079604,1.3873526,1.7258561,1.8402086,3.4081564,1.284881,-0.9880871,3.5782878,-2.003757,2.0106986,2.257481,1.8739473,-0.59162235,-0.51448905,-1.041153,-1.6664195,-0.34621152,0.9950253,2.0792005,-0.007321492,3.9023385,2.3405728,-1.126303,-0.30479443,1.9860165,-0.03579307,0.30031082,1.1329184,-0.62987614,-1.5516448,0.31270266,-0.40214396,3.836337,-1.3655949,-0.030743934,0.7365563,-2.2079964,0.62261033,1.2308398,0.36730316,0.23134482,-1.7439697,1.7889447,-0.019000832,1.7659403
177,-0.30270374,-1.2845789,4.4309273,-0.20136052,2.6638553,0.124623045,1.9830785,1.8753545,1.7442819,-0.8296421,-0.62215275,-1.9224104,-2.3196707,-3.1244028,-1.055306,0.9621124,-2.3681602,-0.56709236,3.1634731,2.8324614,0.70099366,-1.3068291,-3.1808612,0.24119169,-3.007691,1.5189049,0.4983287,-0.86905396,-0.16271976,1.4878327,2.098785,-0.039991662,-0.31263074,0.13766596,-1.1267755,-1.9481411,0.4499498,4.2353644,3.0346923,-2.361057,1.8024774,0.4258178,-0.41526332,-1.6858208,1.0979098
178,1.8149836,0.354676,5.0398264,2.8554354,1.5049468,-0.6564234,1.68011,4.529045,2.198916,3.1789138,-0.6072076,-0.68770057,-2.6100054,-4.70917,-3.4931715,-3.9191487,-1.4003592,2.8281817,1.0385344,-0.46147573,1.5515662,-1.8534535,-4.022939,-3.2092147,-2.805529,-0.38347045,-1.4851468,-3.4828477,-0.535651,1.2071435,4.5215755,-0.922263,-1.98403,-1.6598794,-1.5807904,0.28900492,-2.1590421,2.159987,2.6688752,-2.2787921,2.848298,-0.6225238,-4.601563,-3.1409628,5.264549
179,-0.032955654,0.34044105,1.5600872,1.6162523,3.1851747,2.1919632,-0.41856232,3.5577352,-1.256569,0.88040906,2.9613097,2.1083865,-0.9782008,-0.2538424,-2.2010887,-1.419724,-0.45543736,2.13477,1.6682268,-0.3009378,2.855604,2.9728246,0.3182686,-0.025170838,1.9398925,1.7037166,0.39706278,0.88255364,-1.0250965,-0.84254056,0.052352745,-1.1117955,4.820773,-1.3270053,-0.62207377,1.0915397,-2.7993896,0.26264918,1.256039,-0.09252518,0.04497043,-2.3169053,1.4093424,0.5806751,2.3856146
180,5.575797,1.2310683,6.2592096,0.3587642,9.831626,4.9242177,3.178232,3.9756558,0.23305261,0.914406,-1.3531392,0.49176252,-1.4352863,-8.926304,-7.657755,-1.3689035,-1.5371614,0.7825646,10.0868435,-2.955483,2.139928,2.6273215,-8.863001,0.7265683,0.17701107,-5.7339077,6.6500773,-1.9628172,-0.42844996,6.916184,-1.0460191,-3.6945806,6.335342,1.7457731,-3.0147433,-5.7616587,-3.8667934,10.997736,7.0287747,-2.7912178,4.556691,1.2727534,-1.9165926,3.8158221,6.190089
181,0.60689247,-1.0460132,4.248193,0.6038244,-1.4131687,-1.60523,-0.32564002,-1.707862,0.26336822,3.72562,-2.1515112,1.6020868,-1.7727464,0.5546532,-1.1359656,2.9244623,-4.8420453,-1.5465627,1.116434,-1.8019753,2.6133513,-0.2653007,-3.3952794,0.81908184,1.2751431,4.381977,0.69185036,3.5657682,0.24355504,-1.6724951,1.5877094,2.6560135,2.678396,0.60866046,0.4358649,2.3977284,-1.5135764,-0.711345,3.5550587,1.6656541,1.5879848,-2.3716307,2.794516,-0.45678806,2.993793
182,-0.96975446,-0.5108886,7.1203747,1.0866585,1.4242288,-1.615901,2.5426474,2.0925324,2.9875517,0.29473025,-0.7971776,-3.4939165,-2.4089837,-2.860941,-0.958342,-0.6454313,-3.7112222,-1.0035237,1.0930103,2.891309,-1.2532113,-2.219481,-4.1977506,-0.6565123,-1.7324781,4.762721,-0.25220186,-1.5253785,0.3788852,-1.0389966,4.502603,1.2927649,-0.99956524,0.93651354,0.3018515,-1.2635504,-0.084301375,1.9413785,4.0465174,-1.4693613,1.2409756,-0.412178,-2.0760264,-2.602786,2.119425
183,-2.7276387,1.9312361,4.266541,1.8930937,3.8533182,1.5135791,-1.6965021,4.7017956,-1.8735452,2.7592,3.6751602,0.11544134,-1.7684644,-0.44787842,-0.42277828,-3.2615132,-0.39605993,1.4617571,2.073362,1.5910982,2.8929632,2.6989427,-2.052331,1.6057644,2.184045,-0.6004642,1.7010298,0.16148697,1.063092,-3.3361561,0.41210768,-0.727674,6.4691586,-2.0002723,0.8889833,0.7533678,-2.615652,0.7612858,2.164196,1.2102071,-2.349549,-2.5718386,1.2554121,-1.5423713,1.0659356
184,-1.2662154,1.9162838,2.6757627,0.84188604,4.339894,1.9091862,-1.8467567,3.9942338,-1.8895297,1.7523133,4.034697,0.20537429,-0.79817855,-1.6735018,0.100343175,-0.8153577,0.2225999,0.85773754,2.3526034,0.9462031,2.055276,1.6482315,-0.32460326,1.6029389,2.4138193,-0.8830955,1.388901,0.43608776,-0.6383523,-1.5443364,0.6424921,0.24850139,5.2154202,-3.0484743,0.6696183,0.3836124,-2.9250956,0.4386493,1.1552573,1.7713785,-0.7909978,-2.0695674,1.4159452,-0.2098869,0.0053996667
185,2.4370508,0.73374283,6.476627,4.9255586,5.5482574,-2.3552563,2.4214602,6.145908,-2.1549497,6.7829146,-1.0128334,-0.8454858,0.26323962,-5.269765,-1.4796438,-5.801709,1.4138733,3.714981,-0.5318089,-4.262547,4.0368,1.305851,-5.243405,-5.3576045,0.10193436,-6.269686,1.1611863,-1.0378791,-0.7718574,1.1689466,5.2524924,0.9682238,-0.20665228,-5.09353,-0.5884479,-0.77927405,-3.8209057,0.940611,2.6317658,-1.7363656,6.7894497,-1.3038266,-1.7445087,-2.127363,3.1286073
186,-0.3749227,2.157495,0.86569154,0.8952538,3.1945589,1.6738186,-1.1123574,3.3107793,-1.9612857,2.4254384,1.4936867,2.262396,0.013535067,-0.39973986,-1.0457277,-1.004234,-1.4241028,1.327947,0.93377364,-0.23232313,3.3756833,2.1173797,-0.8502503,-0.08237853,1.868677,0.6554152,-0.6024388,-0.030237615,-1.2087708,-1.4848983,0.56813204,-0.7802144,4.7018943,-1.2088925,-0.44024506,1.6578995,-2.7375526,0.3915168,1.4593798,0.3653069,0.1640917,-1.4197322,0.78665775,0.9529227,1.8762791
187,1.142962,1.720186,8.272971,3.0950391,0.10550816,-0.86530757,-1.6069161,-0.073903665,-2.3986926,5.0136957,0.8296349,-1.7294935,-1.1007497,-1.7087977,0.99771667,0.9468243,-3.822697,-2.1773622,1.8039299,0.7730477,4.2996225,-0.98635644,-2.2925215,0.47483888,2.9117966,1.9531459,2.6315737,3.2681513,-0.080704235,0.14622624,3.264937,2.52226,5.1067576,-3.2092485,1.6922641,2.6068602,-6.081268,-0.16749161,6.137334,4.585701,5.07067,0.1789026,3.8328228,2.4047737,1.3500059
188,0.22520533,0.9238139,5.503705,0.86588883,-1.4352225,-3.4668865,1.9542862,-3.089386,0.0901026,2.247346,-0.9582061,-4.206831,-0.9980004,-2.2813954,1.0894039,-1.3302935,-3.2618957,-0.7178408,-0.75973856,0.12622754,0.47856167,-0.1419044,-2.7288554,0.094740085,0.67131174,4.0185966,1.9543675,2.6133702,-0.023780204,-1.7957971,2.0302777,0.9189772,3.8768759,0.22719216,2.2840455,0.36575255,-3.283496,-1.5143833,5.2807765,3.7301145,1.6447107,-1.9902478,0.20680843,-1.9376385,-0.3161795
189,2.6965537,1.4002935,6.9306054,5.5858574,4.766132,-2.8794253,1.7643291,6.1905313,-2.5594823,6.548763,-1.1162083,-1.1064923,-0.59620607,-5.5174427,-1.9519694,-6.4638586,1.2074254,3.8676958,-1.1456891,-3.2197459,3.8168817,0.73360395,-5.8801026,-4.4967713,-1.1420774,-6.102448,-0.5132955,-1.8365865,0.14460278,0.18451948,6.149201,1.0891674,0.9002722,-4.488606,-0.2903374,-0.3246813,-3.9468052,0.73856074,3.7453606,-1.4494388,6.288643,-0.5827626,-2.7247272,-3.7507598,3.6320293
190,1.5739734,3.6197827,9.923334,-1.4354799,2.394762,-4.830429,2.9568095,2.2646115,-1.2157923,2.623956,0.99944663,-7.245859,-3.1607523,-6.696048,1.9702644,1.7309129,-4.6168194,-4.6185083,0.17277342,3.6673648,-1.9122851,-0.50767237,-1.4492234,-0.85556334,-0.9333477,0.6556388,-0.7890912,-1.287752,-0.4574146,-1.9251733,4.4428964,1.288749,1.7133229,-0.22900614,-0.8030974,-5.987418,-5.1112394,5.5920577,7.4754267,-2.8062134,5.4240594,0.56114674,-3.9245095,-1.3695377,0.008990422
191,4.0508065,-0.019628372,1.1087427,0.29894054,3.2900026,-1.9576246,4.2864094,4.0529747,4.4226627,0.8515162,0.25995117,-2.3261468,-2.565227,-1.0212843,-3.2465508,1.4726216,-4.9744554,0.38787168,3.3862116,0.73410165,3.267487,0.70585525,-1.279027,-3.529636,0.11420075,6.7642636,-6.8796988,-4.300328,-0.7284472,0.15398113,4.9143806,1.8353798,-3.4200974,1.8337159,-2.1574118,-3.4453967,-0.59793293,5.8596725,2.4821818,-7.1529517,4.8760486,1.7708049,-0.61416376,-0.2263376,4.167914
192,-0.19880216,-0.84775263,6.6703877,2.7576056,3.0625052,-2.1870162,1.2864292,4.7231603,2.8708448,3.4923253,0.66789824,-0.4146434,-3.1300507,-1.7926786,-4.773103,-0.9054832,-3.9171176,3.510542,3.1050024,2.4625242,3.0903902,-3.078284,-4.26237,-2.7347808,-4.326604,0.58739924,-4.8161807,-3.4723258,-1.3509108,0.17045029,7.7465963,3.018881,-3.5831926,-2.8824453,-0.049167287,0.49103087,-4.346869,2.5784836,3.2384155,-4.7257075,4.8452897,1.9875679,-1.1917711,-5.261348,6.263554
193,-0.49031183,0.3781932,7.5860586,3.3826292,0.30203295,-1.0246338,2.7480724,4.360444,1.1242231,3.3735921,-0.011231512,-1.5988754,-3.3816166,-4.9141574,-2.7221134,-3.196809,-2.5181522,0.124181956,1.1117387,1.6637616,1.2922384,-1.7659307,-3.130794,-3.8826873,-2.77797,0.6512954,1.3868452,-0.295592,-2.0514774,0.845329,2.739578,-0.363061,-1.1423792,-1.2014694,-0.9203859,0.1913503,-3.2001967,3.8920934,5.4072456,-1.7689626,3.399408,-1.6797551,-3.527976,-2.5478911,5.462525
194,-1.1897192,0.6499567,0.8783646,1.9551488,3.6898782,1.839821,0.3823073,3.8978817,-2.1884372,0.54656285,3.239209,2.1376665,-1.4752215,-0.2592263,-0.1161896,-2.095784,0.09561524,1.422933,1.749973,0.77404463,3.5326803,2.5803056,-0.79701734,0.07784066,1.4649781,-0.26272926,0.57930803,1.1860131,-0.3772074,-1.4495593,0.1057916,-0.51720935,5.063751,-0.6520106,0.46214506,0.277233,-1.1723983,1.4260478,1.9393384,-0.43216175,-0.9673658,-2.0882742,1.6051704,-0.6959455,1.3198302
195,-0.33240694,0.9439375,1.6298048,0.83546555,4.959159,1.7486131,0.2473002,5.0816803,-1.2781496,0.36649266,3.6790109,2.2949011,-0.9660413,-0.9038176,-1.3998604,0.23500165,0.499251,1.3538947,3.6275172,-0.1440614,3.209193,2.8758948,-0.34607917,-0.8317136,2.2135727,-0.14276071,0.45776182,-0.23094517,-0.9607863,0.5352288,0.1367958,0.3805069,4.104342,-0.739061,-0.04871145,-1.0718981,-1.7924573,3.1782444,1.1033316,-1.256041,0.53838265,-1.4185984,0.98809415,1.57682,2.143942
196,2.044633,0.05995726,1.1586543,2.6124337,-1.1118834,-0.11961146,1.5127947,-1.2886858,-0.005882591,3.26417,-2.14575,1.2262894,-2.2592142,0.8787958,0.6381019,1.1743149,-3.782417,0.014257826,2.1167965,-0.59811383,1.7601409,-1.0665969,-3.4832473,2.9117665,2.0546098,3.923717,-0.45844108,4.0704865,-0.38387313,-3.0042026,2.5411572,1.4961926,3.5322733,0.56174564,0.94842327,3.6650743,-1.6891769,-2.0831344,3.4440303,2.5619466,1.3050288,-1.0127524,4.189832,-2.0871568,2.134769
197,-0.24093947,-0.8231546,2.9685695,2.6924253,3.5672379,0.40250525,-0.07817837,3.2394893,-1.6676141,2.2429636,1.5107145,0.65706635,-1.355844,0.019316435,-1.9404454,-5.1699295,-1.7601595,3.6055734,1.4466848,-0.4867199,5.0553727,3.5825882,-2.7520144,0.7278681,1.5755423,0.6840429,0.26607636,0.71281946,0.6595078,-3.2120152,0.47465137,-0.8783611,5.5464234,-0.6122724,-0.22167061,0.4578811,-2.1226602,0.38828868,1.8653634,-0.48560023,-0.03696672,-1.9395423,1.7968521,-2.8034103,2.6678276
198,-1.5048316,1.7101011,4.184073,2.1166396,3.4462194,1.1938418,-0.89596057,4.2415314,-1.5914832,2.8532534,1.3092871,1.6266321,-1.031793,-1.9203509,-0.60060716,-4.03658,0.30918062,0.8552567,3.5959451,1.0818901,4.545193,1.4428514,-3.522004,-0.29775643,0.5170086,-1.1790315,1.5780144,0.23031183,-0.42273936,-1.9195915,0.08717077,-1.0830543,3.497047,-0.49394295,0.50375646,0.8564698,-2.0047748,1.5744052,2.2570796,1.244515,-0.9869732,-1.9614867,0.06592945,-1.6943787,2.4133337
199,-0.11907143,-1.5267494,4.153987,0.08909278,2.917105,-1.2015988,2.7549248,0.2968618,1.8716174,0.045536846,-0.85348445,-3.5918975,-1.5081328,-2.2896707,-1.7972763,0.5898448,-1.878324,0.04657574,2.0533323,1.554838,0.3926425,0.84033185,-2.8163528,-0.44408897,-1.770071,2.7169917,1.3646383,-0.05252517,0.58928233,1.6080152,2.5998168,-0.19868661,-1.0561973,-0.54331523,-0.7955366,-2.764994,0.9014539,2.4196603,2.5093045,-2.2949126,2.6748295,-0.82292897,0.8023501,-1.694515,0.22426412
